flight_number,scheduled_departure_date_local,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,ground_time_outlier,departure_delay,arrival_delay,is_delayed,carrier_express,ground_time_pressure,total_pax,lap_child_count,is_child,pax_load_ratio,child_ratio,transfer_ratio,special_req_count,departure_delay_norm,arrival_delay_norm,total_seats_norm,scheduled_ground_time_minutes_norm,actual_ground_time_minutes_norm,minimum_turn_minutes_norm,ground_time_pressure_norm,total_pax_norm,lap_child_count_norm,pax_load_ratio_norm,child_ratio_norm,transfer_ratio_norm,special_req_count_norm,difficulty_score,ground_time_gap,daily_rank,difficulty_class
1909,2025-08-02,TVC,2025-08-02 10:51:00+00:00,2025-08-02 13:06:00+00:00,2025-08-02 10:52:00+00:00,2025-08-02 13:18:00+00:00,166,B737-MAX8,79.0,89,51,False,1.0,12.0,1,0,0.6455696202531646,202,3,14,1.216867469879518,0.08415841584158416,0.8108108108108109,55,0.021276595744680854,0.07783018867924528,0.16806722689075626,0.411144578313253,0.0026405809278041174,0.07142857142857145,0.3227848101265823,0.36923076923076925,0.42857142857142855,0.6265039174927625,0.5988194973343488,0.8108108108108109,0.24880382775119617,0.223283810032461,-10.0,91.0,Difficult
481,2025-08-05,RNO,2025-08-05 19:52:00+00:00,2025-08-05 22:19:00+00:00,2025-08-05 19:51:00+00:00,2025-08-05 22:11:00+00:00,126,B737-700,57.0,82,43,False,-1.0,-8.0,0,0,0.7543859649122807,138,1,8,1.0952380952380953,0.06521739130434782,0.3409090909090909,54,0.018912529550827423,0.054245283018867926,0.0,0.34487951807228917,0.002430534717637881,0.0,0.37719298245614036,0.24615384615384617,0.14285714285714285,0.5595139222800193,0.4640468227424749,0.3409090909090909,0.24401913875598089,0.17296881242300977,-25.0,199.0,Medium
2137,2025-08-14,SLC,2025-08-14 09:02:00+00:00,2025-08-14 11:40:00+00:00,2025-08-14 09:08:00+00:00,2025-08-14 11:43:00+00:00,166,B737-800,68.0,74,51,False,6.0,3.0,1,0,0.75,176,1,4,1.0602409638554218,0.028409090909090908,0.4375,62,0.027186761229314422,0.06721698113207547,0.16806722689075626,0.3780120481927711,0.0021904819060193244,0.07142857142857145,0.375,0.31923076923076926,0.14285714285714285,0.5402384991291828,0.20214160839160839,0.4375,0.2822966507177033,0.18849079485201634,-6.0,186.0,Medium
1564,2025-08-04,MSP,2025-08-04 20:05:00+00:00,2025-08-04 21:43:00+00:00,2025-08-04 20:09:00+00:00,2025-08-04 22:00:00+00:00,166,B737-800,85.0,84,51,False,4.0,17.0,1,0,0.6,207,1,2,1.2469879518072289,0.014492753623188406,0.7064220183486238,58,0.024822695035460994,0.08372641509433962,0.16806722689075626,0.4292168674698795,0.0024905479205425195,0.07142857142857145,0.3,0.3788461538461539,0.14285714285714285,0.6430934210242201,0.10312151616499442,0.7064220183486238,0.2631578947368421,0.2011560071124999,1.0,114.0,Medium
1328,2025-08-05,SMF,2025-08-05 09:05:00+00:00,2025-08-05 11:46:00+00:00,2025-08-05 09:07:00+00:00,2025-08-05 11:45:00+00:00,200,A321-2NX,76.0,95,62,False,2.0,-1.0,1,0,0.8157894736842105,220,1,9,1.1,0.045454545454545456,0.6302521008403361,67,0.022458628841607566,0.0625,0.31092436974789917,0.40210843373493976,0.0028206205365180342,0.1696428571428571,0.40789473684210525,0.4038461538461539,0.14285714285714285,0.5621366437907068,0.32342657342657344,0.6302521008403361,0.3062200956937799,0.22044879339438558,-19.0,90.0,Difficult
380,2025-08-02,JAX,2025-08-02 11:59:00+00:00,2025-08-02 15:33:00+00:00,2025-08-02 11:55:00+00:00,2025-08-02 15:15:00+00:00,179,B737-MAX9,80.0,88,56,False,-4.0,-18.0,0,0,0.7,246,2,20,1.3743016759776536,0.08943089430894309,0.24390243902439024,69,0.015366430260047283,0.04245283018867925,0.2226890756302521,0.41415662650602414,0.0026105743263517976,0.1160714285714286,0.35,0.4538461538461539,0.2857142857142857,0.7132141940515992,0.6363352095059411,0.24390243902439024,0.3157894736842105,0.1783958808918886,-8.0,208.0,Easy
1010,2025-08-07,DCA,2025-08-07 08:00:00+00:00,2025-08-07 10:56:00+00:00,2025-08-07 07:57:00+00:00,2025-08-07 10:42:00+00:00,150,A320-200,274.5,526,46,True,-3.0,-14.0,0,0,0.16757741347905283,75,0,1,0.5,0.013333333333333334,0.39285714285714285,24,0.016548463356974,0.04716981132075472,0.10084033613445376,1.0,0.015753465762467743,0.0267857142857143,0.08378870673952642,0.125,0.0,0.23167373344407044,0.09487179487179487,0.39285714285714285,0.10047846889952153,0.09053467694797546,-251.5,288.0,Easy
576,2025-08-14,LAX,2025-08-14 15:35:00+00:00,2025-08-14 18:06:00+00:00,2025-08-14 15:47:00+00:00,2025-08-14 17:58:00+00:00,200,A321-2NX,72.0,108,62,False,12.0,-8.0,1,0,0.8611111111111112,197,0,4,0.985,0.02030456852791878,0.4864864864864865,102,0.034278959810874705,0.054245283018867926,0.31092436974789917,0.39006024096385544,0.003210706355398188,0.1696428571428571,0.4305555555555556,0.35961538461538467,0.0,0.4987979193076015,0.14447481452557592,0.4864864864864865,0.47368421052631576,0.24329604093734086,-36.0,65.0,Difficult
468,2025-08-02,IAH,2025-08-02 06:00:00+00:00,2025-08-02 08:50:00+00:00,2025-08-02 06:01:00+00:00,2025-08-02 08:34:00+00:00,179,B737-900,90.0,114,62,False,1.0,-16.0,1,0,0.6888888888888889,224,2,12,1.2513966480446927,0.0625,0.13855421686746988,114,0.021276595744680854,0.044811320754716985,0.2226890756302521,0.444277108433735,0.003390745964112105,0.1696428571428571,0.34444444444444444,0.4115384615384616,0.2857142857142857,0.6455216053399977,0.44471153846153844,0.13855421686746988,0.5311004784688995,0.2080535020095712,-24.0,137.0,Medium
881,2025-08-04,HND,2025-08-04 12:50:00+00:00,2025-08-05 15:55:00+00:00,2025-08-04 12:49:00+00:00,2025-08-05 16:02:00+00:00,318,B787-10,274.5,420,100,True,-1.0,7.0,0,0,0.36429872495446264,371,1,23,1.1666666666666667,0.0646900269541779,0.6088235294117647,93,0.018912529550827423,0.07193396226415094,0.8067226890756302,1.0,0.012572766008521875,0.5089285714285714,0.18214936247723132,0.6942307692307692,0.14285714285714285,0.5988547449403331,0.4602944225585735,0.6088235294117647,0.43062200956937796,0.21365060705283956,-145.5,83.0,Difficult
1785,2025-08-11,EWR,2025-08-11 16:46:00+00:00,2025-08-11 20:20:00+00:00,2025-08-11 16:55:00+00:00,2025-08-11 20:25:00+00:00,179,B737-MAX9,111.0,138,56,False,9.0,5.0,1,0,0.5045045045045045,218,1,9,1.217877094972067,0.045871559633027525,0.1984732824427481,56,0.030732860520094565,0.0695754716981132,0.2226890756302521,0.5075301204819277,0.004110904398967773,0.1160714285714286,0.25225225225225223,0.4,0.14285714285714285,0.6270599902368337,0.326393789696542,0.1984732824427481,0.2535885167464115,0.14474409680038292,-27.0,253.0,Easy
1224,2025-08-10,LAX,2025-08-10 06:10:00+00:00,2025-08-10 08:39:00+00:00,2025-08-10 06:05:00+00:00,2025-08-10 08:27:00+00:00,179,B737-900,274.5,4857,56,True,-5.0,-12.0,0,0,0.2040072859744991,220,3,10,1.229050279329609,0.05909090909090909,0.08176100628930817,36,0.014184397163120569,0.049528301886792456,0.2226890756302521,1.0,0.14571205665246353,0.1160714285714286,0.10200364298724955,0.4038461538461539,0.42857142857142855,0.6332138619378884,0.4204545454545454,0.08176100628930817,0.15789473684210525,0.08444059813717279,-4582.5,299.0,Easy
2401,2025-08-10,NAS,2025-08-10 10:33:00+00:00,2025-08-10 14:59:00+00:00,2025-08-10 10:23:00+00:00,2025-08-10 14:46:00+00:00,166,B737-800,64.0,84,65,False,-10.0,-13.0,0,0,1.015625,243,0,23,1.463855421686747,0.09465020576131687,0.27419354838709675,24,0.008274231678487,0.04834905660377359,0.16806722689075626,0.36596385542168675,0.0024905479205425195,0.1964285714285714,0.5078125,0.4480769230769231,0.0,0.7625378464507152,0.6734726179170624,0.27419354838709675,0.10047846889952153,0.15780276953210334,-20.0,242.0,Easy
1741,2025-08-04,JAC,2025-08-04 09:20:00+00:00,2025-08-04 11:35:00+00:00,2025-08-04 09:12:00+00:00,2025-08-04 11:22:00+00:00,126,B737-700,103.0,101,43,False,-8.0,-13.0,0,0,0.4174757281553398,176,1,12,1.3968253968253967,0.07386363636363637,0.41935483870967744,47,0.010638297872340427,0.04834905660377359,0.0,0.48343373493975905,0.0030006601452319515,0.0,0.2087378640776699,0.31923076923076926,0.14285714285714285,0.7256196179568999,0.5255681818181818,0.41935483870967744,0.21052631578947367,0.15029896889135066,2.0,241.0,Easy
2497,2025-08-03,DTW,2025-08-03 19:35:00+00:00,2025-08-03 22:05:00+00:00,2025-08-03 20:16:00+00:00,2025-08-03 22:58:00+00:00,126,A319-100,60.0,62,43,False,41.0,53.0,1,0,0.7166666666666667,142,0,6,1.126984126984127,0.04225352112676056,0.46808510638297873,77,0.06855791962174941,0.12617924528301888,0.0,0.3539156626506024,0.00183040268859149,0.0,0.35833333333333334,0.2538461538461539,0.0,0.5769987323512699,0.3006500541711809,0.46808510638297873,0.354066985645933,0.22797885456386824,-2.0,63.0,Difficult
2627,2025-08-13,MSP,2025-08-13 21:50:00+00:00,2025-08-13 23:28:00+00:00,2025-08-13 22:23:00+00:00,2025-08-13 23:44:00+00:00,179,B737-900,85.0,134,56,False,33.0,16.0,1,0,0.6588235294117647,189,1,4,1.0558659217877095,0.026455026455026454,0.6451612903225806,68,0.0591016548463357,0.08254716981132075,0.2226890756302521,0.4292168674698795,0.003990877993158495,0.1160714285714286,0.32941176470588235,0.3442307692307693,0.14285714285714285,0.5378288505715408,0.18823768823768822,0.6451612903225806,0.3110047846889952,0.22610660926584075,-49.0,90.0,Difficult
602,2025-08-13,PHX,2025-08-13 20:05:00+00:00,2025-08-13 21:55:00+00:00,2025-08-13 20:39:00+00:00,2025-08-13 22:18:00+00:00,179,B737-MAX9,70.0,67,56,False,34.0,23.0,1,0,0.8,146,1,1,0.8156424581005587,0.0136986301369863,0.5,58,0.060283687943262415,0.09080188679245282,0.2226890756302521,0.38403614457831325,0.001980435695853088,0.1160714285714286,0.4,0.26153846153846155,0.14285714285714285,0.40552060899886516,0.09747102212855636,0.5,0.2631578947368421,0.20659041010422224,3.0,139.0,Medium
1413,2025-08-08,LGA,2025-08-08 08:55:00+00:00,2025-08-08 12:15:00+00:00,2025-08-08 08:49:00+00:00,2025-08-08 11:57:00+00:00,166,B737-800,274.5,479,51,True,-6.0,-18.0,0,0,0.18579234972677597,182,0,7,1.0963855421686748,0.038461538461538464,0.12698412698412698,52,0.013002364066193855,0.04245283018867925,0.16806722689075626,1.0,0.014343155494208728,0.07142857142857145,0.09289617486338798,0.3307692307692308,0.0,0.5601459033669319,0.27366863905325445,0.12698412698412698,0.23444976076555024,0.09864709123423543,-204.5,290.0,Easy
356,2025-08-10,ATL,2025-08-10 14:30:00+00:00,2025-08-10 17:39:00+00:00,2025-08-10 14:32:00+00:00,2025-08-10 17:24:00+00:00,126,B737-700,27.0,54,43,False,2.0,-15.0,1,0,1.5925925925925926,131,1,1,1.0396825396825398,0.015267175572519083,0.2891566265060241,108,0.022458628841607566,0.04599056603773585,0.0,0.2545180722891566,0.0015903498769729342,0.0,0.7962962962962963,0.2326923076923077,0.14285714285714285,0.5289155046553308,0.10863182618907809,0.2891566265060241,0.5023923444976077,0.27432202236940995,-27.0,22.0,Difficult
2067,2025-08-04,BOS,2025-08-04 07:32:00+00:00,2025-08-04 10:59:00+00:00,2025-08-04 07:31:00+00:00,2025-08-04 10:55:00+00:00,166,B737-800,63.0,72,51,False,-1.0,-4.0,0,0,0.8095238095238095,174,1,2,1.0481927710843373,0.017241379310344827,0.14130434782608695,27,0.018912529550827423,0.0589622641509434,0.16806722689075626,0.3629518072289157,0.0021304687031146853,0.07142857142857145,0.40476190476190477,0.31538461538461543,0.14285714285714285,0.5336026977165996,0.12267904509283818,0.14130434782608695,0.11483253588516748,0.11911606750666051,-9.0,273.0,Easy
275,2025-08-04,RAP,2025-08-04 08:45:00+00:00,2025-08-04 10:20:00+00:00,2025-08-04 08:53:00+00:00,2025-08-04 10:19:00+00:00,150,A320-200,64.0,94,46,False,8.0,-1.0,1,0,0.71875,165,1,6,1.1,0.04242424242424243,0.375,47,0.02955082742316785,0.0625,0.10084033613445376,0.36596385542168675,0.002790613935065715,0.0267857142857143,0.359375,0.29807692307692313,0.14285714285714285,0.5621366437907068,0.30186480186480186,0.375,0.21052631578947367,0.16839314174408218,-30.0,199.0,Medium
2361,2025-08-10,LAX,2025-08-10 07:10:00+00:00,2025-08-10 09:40:00+00:00,2025-08-10 09:26:00+00:00,2025-08-10 12:24:00+00:00,234,B757-300,85.0,144,72,False,136.0,164.0,1,0,0.8470588235294118,271,1,14,1.1581196581196582,0.055350553505535055,0.029411764705882353,46,0.18085106382978725,0.2570754716981132,0.45378151260504196,0.4292168674698795,0.00429094400768169,0.2589285714285714,0.4235294117647059,0.5019230769230769,0.14285714285714285,0.5941472960749964,0.3938404768663071,0.029411764705882353,0.20574162679425836,0.21653308964427215,-59.0,114.0,Medium
482,2025-08-09,CHS,2025-08-09 07:00:00+00:00,2025-08-09 10:23:00+00:00,2025-08-09 07:19:00+00:00,2025-08-09 10:36:00+00:00,166,B737-800,274.5,485,51,True,19.0,13.0,1,0,0.18579234972677597,240,4,17,1.4457831325301205,0.0875,0.16352201257861634,28,0.0425531914893617,0.07900943396226415,0.16806722689075626,1.0,0.014523195102922644,0.07142857142857145,0.09289617486338798,0.44230769230769235,0.5714285714285714,0.7525841443318406,0.6225961538461537,0.16352201257861634,0.11961722488038279,0.10512879100968678,-210.5,277.0,Easy
1857,2025-08-07,MIA,2025-08-07 10:54:00+00:00,2025-08-07 15:44:00+00:00,2025-08-07 10:53:00+00:00,2025-08-07 15:44:00+00:00,166,B737-800,75.0,101,51,False,-1.0,0.0,0,0,0.68,183,0,8,1.1024096385542168,0.04371584699453552,0.19491525423728814,45,0.018912529550827423,0.06367924528301887,0.16806722689075626,0.3990963855421687,0.0030006601452319515,0.07142857142857145,0.34,0.33269230769230773,0.0,0.5634638040732234,0.3110550651534258,0.19491525423728814,0.20095693779904306,0.1388027313165064,-26.0,256.0,Easy
1413,2025-08-01,LGA,2025-08-01 08:55:00+00:00,2025-08-01 12:15:00+00:00,2025-08-01 08:55:00+00:00,2025-08-01 12:06:00+00:00,166,B737-800,59.0,58,51,False,0.0,-9.0,0,0,0.864406779661017,199,1,9,1.1987951807228916,0.05025125628140704,0.140625,52,0.02009456264775414,0.05306603773584906,0.16806722689075626,0.35090361445783136,0.0017103762827822121,0.07142857142857145,0.4322033898305085,0.3634615384615385,0.14285714285714285,0.6165502153738879,0.35755701584847316,0.140625,0.23444976076555024,0.15579184722759337,1.0,242.0,Easy
664,2025-08-08,LGA,2025-08-08 16:00:00+00:00,2025-08-08 19:20:00+00:00,2025-08-08 15:52:00+00:00,2025-08-08 19:07:00+00:00,166,B737-800,65.0,66,51,False,-8.0,-13.0,0,0,0.7846153846153846,154,0,5,0.927710843373494,0.032467532467532464,0.12903225806451613,75,0.010638297872340427,0.04834905660377359,0.16806722689075626,0.36897590361445787,0.0019504290944007683,0.07142857142857145,0.3923076923076923,0.27692307692307694,0.0,0.46724468359076904,0.231018981018981,0.12903225806451613,0.34449760765550236,0.16148176838433548,-1.0,228.0,Easy
622,2025-08-05,DEN,2025-08-05 13:04:00+00:00,2025-08-05 14:46:00+00:00,2025-08-05 13:00:00+00:00,2025-08-05 14:38:00+00:00,364,B777-2HD,99.0,116,87,False,-4.0,-8.0,0,0,0.8787878787878788,454,4,22,1.2472527472527473,0.05726872246696035,0.302158273381295,113,0.015366430260047283,0.054245283018867926,0.9999999999999999,0.4713855421686747,0.003450759167016744,0.3928571428571428,0.4393939393939394,0.8538461538461538,0.5714285714285714,0.6432392628135077,0.40748898678414097,0.302158273381295,0.5263157894736842,0.23486360317624266,-17.0,66.0,Difficult
1168,2025-08-05,SFO,2025-08-05 15:54:00+00:00,2025-08-05 18:44:00+00:00,2025-08-05 16:01:00+00:00,2025-08-05 18:34:00+00:00,200,A321-2NX,72.0,106,62,False,7.0,-10.0,1,0,0.8611111111111112,245,2,14,1.225,0.0653061224489796,0.5657142857142857,58,0.028368794326241134,0.05188679245283019,0.31092436974789917,0.39006024096385544,0.003150693152493549,0.1696428571428571,0.4305555555555556,0.451923076923077,0.2857142857142857,0.6309830834462561,0.46467817896389324,0.5657142857142857,0.2631578947368421,0.21521745670624054,-34.0,97.0,Difficult
2629,2025-08-03,CLE,2025-08-03 10:47:00+00:00,2025-08-03 13:14:00+00:00,2025-08-03 10:44:00+00:00,2025-08-03 12:49:00+00:00,179,B737-900,69.0,86,56,False,-3.0,-25.0,0,0,0.8115942028985508,192,1,9,1.0726256983240223,0.052083333333333336,0.5533980582524272,116,0.016548463356974,0.03419811320754717,0.2226890756302521,0.3810240963855422,0.0025505611234471585,0.1160714285714286,0.4057971014492754,0.35000000000000003,0.14285714285714285,0.5470596581231228,0.37059294871794873,0.5533980582524272,0.5406698564593302,0.258691029480271,-17.0,29.0,Difficult
970,2025-08-09,FCO,2025-08-09 15:50:00+00:00,2025-08-10 07:55:00+00:00,2025-08-09 15:50:00+00:00,2025-08-10 07:59:00+00:00,318,B787-10,160.0,162,155,False,0.0,4.0,0,0,0.96875,229,2,12,0.720125786163522,0.0611353711790393,0.46017699115044247,59,0.02009456264775414,0.06839622641509434,0.8067226890756302,0.6551204819277109,0.004831062833823441,1.0,0.484375,0.4211538461538462,0.2857142857142857,0.35291274667396844,0.4350016795431642,0.46017699115044247,0.26794258373205737,0.20311583514089118,-2.0,161.0,Medium
739,2025-08-03,BZN,2025-08-03 19:59:00+00:00,2025-08-03 22:23:00+00:00,2025-08-03 22:54:00+00:00,2025-08-04 01:05:00+00:00,150,A320-200,192.0,320,46,False,175.0,162.0,1,0,0.23958333333333334,149,2,2,0.9933333333333333,0.026845637583892617,0.65625,59,0.22695035460992907,0.25471698113207547,0.10084033613445376,0.7515060240963857,0.009572105863289925,0.0267857142857143,0.11979166666666667,0.26730769230769236,0.2857142857142857,0.5033876819513048,0.19101703665462053,0.65625,0.26794258373205737,0.27066051266369967,-128.0,23.0,Difficult
2154,2025-08-01,ROC,2025-08-01 18:25:00+00:00,2025-08-01 21:13:00+00:00,2025-08-01 18:25:00+00:00,2025-08-01 21:27:00+00:00,179,B737-900,75.0,66,56,False,0.0,14.0,0,0,0.7466666666666667,202,4,6,1.1284916201117319,0.04950495049504951,0.8739495798319328,88,0.02009456264775414,0.08018867924528301,0.2226890756302521,0.3990963855421687,0.0019504290944007683,0.1160714285714286,0.37333333333333335,0.36923076923076925,0.5714285714285714,0.5778290166283963,0.35224676313785225,0.8739495798319328,0.4066985645933014,0.2629823654441046,9.0,40.0,Difficult
1872,2025-08-10,MSP,2025-08-10 14:40:00+00:00,2025-08-10 16:19:00+00:00,2025-08-10 15:01:00+00:00,2025-08-10 16:26:00+00:00,150,A320-200,57.0,52,46,False,21.0,7.0,1,0,0.8070175438596491,156,0,4,1.04,0.02564102564102564,0.6346153846153846,101,0.04491725768321513,0.07193396226415094,0.10084033613445376,0.34487951807228917,0.001530336674068295,0.0267857142857143,0.40350877192982454,0.2807692307692308,0.0,0.5290903527560432,0.18244575936883628,0.6346153846153846,0.4688995215311004,0.2613462170491595,5.0,36.0,Difficult
2067,2025-08-12,BOS,2025-08-12 07:30:00+00:00,2025-08-12 10:57:00+00:00,2025-08-12 07:22:00+00:00,2025-08-12 10:44:00+00:00,166,B737-800,61.0,64,51,False,-8.0,-13.0,0,0,0.8360655737704918,182,1,7,1.0963855421686748,0.04395604395604396,0.4421052631578947,27,0.010638297872340427,0.04834905660377359,0.16806722689075626,0.3569277108433735,0.0018904158914961292,0.07142857142857145,0.4180327868852459,0.3307692307692308,0.14285714285714285,0.5601459033669319,0.3127641589180051,0.4421052631578947,0.11483253588516748,0.15513246357451593,-3.0,239.0,Easy
1815,2025-08-15,MSY,2025-08-15 10:50:00+00:00,2025-08-15 13:20:00+00:00,2025-08-15 12:26:00+00:00,2025-08-15 14:47:00+00:00,150,A320-200,66.0,183,46,False,96.0,87.0,1,0,0.696969696969697,145,0,3,0.9666666666666667,0.020689655172413793,0.1926605504587156,45,0.13356973995271867,0.16627358490566035,0.10084033613445376,0.37198795180722893,0.005461201464322152,0.0267857142857143,0.3484848484848485,0.25961538461538464,0.0,0.48870044149145425,0.14721485411140584,0.1926605504587156,0.20095693779904306,0.1912979087590576,-117.0,174.0,Medium
2394,2025-08-07,DEN,2025-08-07 18:35:00+00:00,2025-08-07 20:36:00+00:00,2025-08-07 19:02:00+00:00,2025-08-07 20:44:00+00:00,234,B757-300,90.0,99,66,False,27.0,8.0,1,0,0.7333333333333333,256,0,11,1.0940170940170941,0.04296875,0.20930232558139536,56,0.05200945626477541,0.07311320754716981,0.45378151260504196,0.444277108433735,0.0029406469423273124,0.2053571428571429,0.36666666666666664,0.4730769230769231,0.0,0.5588414295849712,0.30573918269230765,0.20930232558139536,0.2535885167464115,0.17142901670789745,-9.0,201.0,Medium
1983,2025-08-01,LAX,2025-08-01 16:50:00+00:00,2025-08-01 19:21:00+00:00,2025-08-01 17:06:00+00:00,2025-08-01 19:25:00+00:00,179,B737-900,115.0,130,56,False,16.0,4.0,1,0,0.48695652173913045,207,2,11,1.1564245810055866,0.06280193236714976,0.31333333333333335,88,0.03900709219858156,0.06839622641509434,0.2226890756302521,0.5195783132530121,0.0038708515873492172,0.1160714285714286,0.24347826086956523,0.3788461538461539,0.2857142857142857,0.593213695881033,0.4468599033816425,0.31333333333333335,0.4066985645933014,0.19463070937968802,-15.0,167.0,Medium
1708,2025-08-15,CLE,2025-08-15 19:35:00+00:00,2025-08-15 22:00:00+00:00,2025-08-15 19:46:00+00:00,2025-08-15 22:10:00+00:00,126,B737-700,75.0,115,43,False,11.0,10.0,1,0,0.5733333333333334,136,0,5,1.0793650793650793,0.03676470588235294,0.6025641025641025,48,0.03309692671394799,0.07547169811320754,0.0,0.3990963855421687,0.0034207525655644247,0.0,0.2866666666666667,0.24230769230769234,0.0,0.5507715172443939,0.2615950226244344,0.6025641025641025,0.21531100478468898,0.18440983334736674,-40.0,194.0,Medium
2683,2025-08-08,SAN,2025-08-08 14:06:00+00:00,2025-08-08 16:28:00+00:00,2025-08-08 14:06:00+00:00,2025-08-08 16:10:00+00:00,166,B737-800,63.0,63,51,False,0.0,-18.0,0,0,0.8095238095238095,210,2,12,1.2650602409638554,0.06666666666666667,0.36666666666666664,69,0.02009456264775414,0.04245283018867925,0.16806722689075626,0.3629518072289157,0.0018604092900438097,0.07142857142857145,0.40476190476190477,0.38461538461538464,0.2857142857142857,0.6530471231430948,0.47435897435897434,0.36666666666666664,0.3157894736842105,0.19712598287419308,0.0,159.0,Medium
